Taste ID,인테리어 스타일,메이트 구성,우선순위,예산,Logic ID,추천 개수,KITCHEN 추천,TV 추천,LIVING 추천,평균 점수,최고 점수
747,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",17,10,10,0,0,0.720,0.720
748,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"1,500만원 ~ 3,000만원 (고급형)",41,10,10,0,0,0.830,0.830
749,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",18,10,10,0,0,0.650,0.650
750,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",29,10,10,0,0,0.650,0.650
751,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",49,10,10,0,0,0.680,0.680
752,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,지구를 지키는 에너지 효율,"3,000만원 이상 (하이엔드)",35,10,10,0,0,0.680,0.680
753,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,500만원 미만 (실속형),28,10,10,0,0,0.644,0.650
754,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,500만원 미만 (실속형),38,10,10,0,0,0.596,0.600
755,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,500만원 미만 (실속형),13,10,10,0,0,0.596,0.600
756,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,500만원 미만 (실속형),29,10,10,0,0,0.644,0.650
757,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",28,10,0,10,0,0.560,0.560
758,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",30,10,0,10,0,0.710,0.710
759,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",12,10,0,10,0,0.580,0.580
760,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"500만원 ~ 1,500만원 (표준형)",24,10,0,10,0,0.570,0.570
761,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",29,10,10,0,0,0.650,0.650
762,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",2,10,10,0,0,0.830,0.830
763,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",1,10,10,0,0,0.720,0.720
764,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"1,500만원 ~ 3,000만원 (고급형)",43,10,10,0,0,0.680,0.680
765,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",16,10,10,0,0,0.680,0.680
766,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",39,10,10,0,0,0.680,0.680
767,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",13,10,10,0,0,0.720,0.720
768,유니크 & 팝 (Unique & Pop),함께 사는 3~4인 가족,가성비를 추구하는 가격,"3,000만원 이상 (하이엔드)",10,10,10,0,0,0.830,0.830
