user_id,household_size,space_type,space_purpose,space_sqm,space_size_cat,style_pref,cooking_freq,laundry_pattern,media_pref,pet,budget_range,payment_pref,recommended_fridge_l,recommended_washer_kg,recommended_tv_inch,recommended_vacuum,recommended_oven,purchased_items
user_0400,3~4인,아파트,드레스룸,69,중간,내추럴,거의 안 함,주 1회,,무,300~500만원,일시불,350,8,,무선청소기,전자레인지,"냉장고,세탁기,건조기,청소기,공기청정기"
user_0401,2인,원룸,,11,작음,클래식,가끔,주 2~3회,영화/OTT 중심,무,300~500만원,일시불,250,9,55.0,스틱,전기오븐,"냉장고,세탁기,TV,청소기,조리기기"
user_0402,2인,아파트,드레스룸,81,큼,인더스트리얼,자주,주 1회,,유,200~300만원,일시불,250,8,,로봇+스틱,빌트인 오븐,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0403,1인,주택,주방,53,중간,모던,가끔,주 2~3회,,무,100만원대,일시불,180,8,,로봇,전자레인지+인덕션,"냉장고,세탁기,청소기"
user_0404,3~4인,아파트,방,51,중간,클래식,가끔,주 1회,일반 TV 시청,무,100만원대,일시불,350,7,43.0,스틱,전자레인지+인덕션,"세탁기,조리기기"
user_0405,2인,주택,주방,98,큼,모던,가끔,주 2~3회,,무,300~500만원,일시불,200,8,,무선청소기,전기오븐,"냉장고,세탁기,청소기"
user_0406,3~4인,오피스텔,기타,35,중간,모던,가끔,주 2~3회,영화/OTT 중심,무,100만원대,일시불,350,9,55.0,스틱,전기오븐,"냉장고,세탁기,TV,청소기,식기세척기"
user_0407,2인,아파트,방,54,중간,내추럴,가끔,주 2~3회,일반 TV 시청,무,200~300만원,일시불,200,8,43.0,로봇,전기오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0408,1인,주택,드레스룸,109,큼,인더스트리얼,거의 안 함,주 2~3회,,유,200~300만원,일시불,180,9,,로봇+스틱,전자레인지,"냉장고,세탁기,청소기"
user_0409,2인,아파트,거실,66,중간,내추럴,가끔,주 1회,영화/OTT 중심,무,200~300만원,일시불,200,8,50.0,무선청소기,전기오븐,청소기
user_0410,1인,아파트,방,90,큼,모던,거의 안 함,주 1회,일반 TV 시청,유,300~500만원,일시불,200,6,55.0,스틱(펫모드),전자레인지,"TV,공기청정기"
user_0411,1인,원룸,,13,작음,클래식,자주,주 2~3회,영화/OTT 중심,무,300~500만원,아직 잘 모름,180,8,65.0,스틱,빌트인 오븐,"냉장고,세탁기,청소기,조리기기"
user_0412,2인,오피스텔,방,31,중간,모던,자주,주 2~3회,영화/OTT 중심,무,100만원대,렌탈,200,10,55.0,스틱,컨벡션 오븐,"냉장고,세탁기,조리기기"
user_0413,5인 이상,오피스텔,기타,32,중간,모던,거의 안 함,주 1회,영화/OTT 중심,무,100만원대,일시불,500,7,55.0,스틱,전자레인지,"세탁기,청소기,공기청정기"
user_0414,1인,아파트,전체,63,중간,모던,가끔,주 1회,영화/OTT 중심,유,200~300만원,일시불,180,7,65.0,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기,공기청정기"
user_0415,3~4인,아파트,거실,83,큼,모던,자주,주 1회,일반 TV 시청,무,300~500만원,렌탈,350,8,55.0,로봇,컨벡션 오븐,"냉장고,세탁기,건조기,TV,조리기기"
user_0416,2인,주택,기타,92,큼,클래식,가끔,주 2~3회,일반 TV 시청,무,200~300만원,아직 잘 모름,250,10,50.0,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기"
user_0417,5인 이상,아파트,드레스룸,43,중간,내추럴,가끔,주 1회,,무,100만원대,렌탈,400,7,,로봇,전자레인지+인덕션,"냉장고,세탁기,조리기기,공기청정기"
user_0418,2인,오피스텔,기타,36,중간,미니멀,가끔,주 2~3회,영화/OTT 중심,무,500만원 이상,렌탈,250,9,50.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기"
user_0419,2인,아파트,전체,103,큼,미니멀,가끔,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,250,8,50.0,스틱,전기오븐,"냉장고,세탁기,TV,조리기기,공기청정기"
user_0420,5인 이상,주택,주방,75,큼,내추럴,가끔,주 2~3회,,유,200~300만원,아직 잘 모름,450,9,,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,식기세척기"
user_0421,1인,오피스텔,방,18,작음,인더스트리얼,자주,주 1회,영화/OTT 중심,무,500만원 이상,일시불,180,6,65.0,로봇,컨벡션 오븐,"냉장고,세탁기,TV,조리기기"
user_0422,1인,원룸,,12,작음,내추럴,거의 안 함,주 2~3회,일반 TV 시청,무,300~500만원,일시불,200,8,43.0,스틱,전자레인지,"세탁기,TV,청소기"
user_0423,3~4인,오피스텔,기타,43,중간,내추럴,가끔,주 1회,게임 중심,유,200~300만원,혼합,350,8,65.0,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,TV,조리기기,공기청정기"
user_0424,2인,원룸,,17,작음,내추럴,자주,주 1회,일반 TV 시청,유,500만원 이상,일시불,250,7,55.0,로봇+스틱,빌트인 오븐,"냉장고,TV,청소기,조리기기"
user_0425,3~4인,아파트,거실,79,큼,클래식,가끔,주 2~3회,영화/OTT 중심,무,100만원대,일시불,350,8,55.0,스틱,전기오븐,"냉장고,세탁기,청소기,조리기기"
user_0426,2인,아파트,기타,58,중간,인더스트리얼,자주,주 2~3회,일반 TV 시청,무,200~300만원,일시불,200,9,43.0,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기"
user_0427,1인,오피스텔,방,20,작음,내추럴,거의 안 함,주 1회,영화/OTT 중심,무,300~500만원,일시불,180,6,55.0,무선청소기,전자레인지,"냉장고,세탁기,TV,청소기"
user_0428,3~4인,원룸,,18,작음,인더스트리얼,가끔,주 2~3회,일반 TV 시청,무,200~300만원,아직 잘 모름,350,8,50.0,로봇,전자레인지+인덕션,"냉장고,세탁기,조리기기"
user_0429,2인,주택,거실,97,큼,모던,가끔,주 2~3회,게임 중심,유,100만원대,일시불,300,8,65.0,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,TV,청소기"
user_0430,1인,아파트,거실,45,중간,미니멀,가끔,주 2~3회,영화/OTT 중심,유,200~300만원,아직 잘 모름,180,10,65.0,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0431,1인,오피스텔,서재,33,중간,모던,자주,주 2~3회,일반 TV 시청,무,100만원대,혼합,180,10,43.0,스틱,빌트인 오븐,"세탁기,청소기,조리기기"
user_0432,3~4인,아파트,서재,82,큼,인더스트리얼,가끔,주 2~3회,영화/OTT 중심,무,500만원 이상,일시불,300,8,50.0,무선청소기,전기오븐,"세탁기,건조기,TV,청소기,조리기기,공기청정기"
user_0433,2인,아파트,방,41,중간,클래식,자주,주 1회,영화/OTT 중심,유,200~300만원,일시불,200,6,55.0,스틱(펫모드),컨벡션 오븐,"냉장고,세탁기,TV,청소기,공기청정기"
user_0434,1인,주택,전체,108,큼,모던,가끔,주 1회,영화/OTT 중심,무,200~300만원,렌탈,150,7,50.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기"
user_0435,3~4인,아파트,방,63,중간,모던,자주,주 1회,일반 TV 시청,무,200~300만원,일시불,350,8,55.0,로봇,빌트인 오븐,"냉장고,세탁기,공기청정기"
user_0436,3~4인,아파트,주방,65,중간,클래식,거의 안 함,주 1회,,유,300~500만원,렌탈,350,6,,스틱(펫모드),전자레인지,"냉장고,세탁기,건조기,청소기,공기청정기"
user_0437,1인,주택,주방,125,큼,내추럴,거의 안 함,주 2~3회,,유,100만원대,일시불,200,8,,스틱(펫모드),전자레인지,"냉장고,세탁기"
user_0438,3~4인,아파트,전체,114,큼,내추럴,가끔,주 2~3회,게임 중심,무,100만원대,일시불,350,9,75.0,로봇,전기오븐,"냉장고,세탁기,청소기"
user_0439,1인,아파트,드레스룸,101,큼,미니멀,거의 안 함,주 2~3회,,무,200~300만원,아직 잘 모름,180,8,,스틱,전자레인지,"냉장고,세탁기,청소기"
user_0440,3~4인,주택,기타,110,큼,내추럴,거의 안 함,주 2~3회,영화/OTT 중심,무,100만원대,아직 잘 모름,350,8,55.0,스틱,전자레인지,"세탁기,TV"
user_0441,2인,오피스텔,주방,25,작음,모던,거의 안 함,주 2~3회,,무,300~500만원,아직 잘 모름,250,8,,로봇,전자레인지,"냉장고,세탁기,청소기,공기청정기"
user_0442,1인,아파트,거실,42,중간,내추럴,자주,주 1회,일반 TV 시청,무,300~500만원,일시불,200,6,43.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0443,1인,오피스텔,거실,34,중간,모던,자주,주 1회,일반 TV 시청,무,200~300만원,렌탈,180,6,55.0,스틱,컨벡션 오븐,"냉장고,세탁기,TV,청소기,공기청정기"
user_0444,3~4인,아파트,거실,23,작음,미니멀,자주,주 2~3회,영화/OTT 중심,무,100만원대,일시불,350,9,50.0,스틱,빌트인 오븐,"냉장고,세탁기,조리기기"
user_0445,1인,주택,기타,72,큼,클래식,거의 안 함,주 2~3회,영화/OTT 중심,무,100만원대,일시불,150,10,65.0,스틱,전자레인지,"냉장고,세탁기,TV"
user_0446,1인,원룸,,16,작음,미니멀,거의 안 함,주 2~3회,일반 TV 시청,유,100만원대,아직 잘 모름,150,8,50.0,스틱(펫모드),전자레인지,"냉장고,세탁기,TV,식기세척기"
user_0447,2인,기타,서재,82,큼,인더스트리얼,가끔,주 1회,게임 중심,무,100만원대,아직 잘 모름,200,6,75.0,스틱,전자레인지+인덕션,"청소기,조리기기"
user_0448,2인,오피스텔,서재,27,작음,모던,자주,매일,일반 TV 시청,무,500만원 이상,일시불,200,12,50.0,스틱,컨벡션 오븐,"냉장고,세탁기,TV,청소기,조리기기"
user_0449,1인,주택,서재,119,큼,모던,가끔,주 2~3회,게임 중심,무,200~300만원,혼합,200,10,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,식기세척기"
user_0450,1인,아파트,서재,31,중간,미니멀,거의 안 함,매일,영화/OTT 중심,유,200~300만원,일시불,150,10,55.0,스틱(펫모드),전자레인지,"세탁기,TV,청소기,공기청정기,식기세척기"
user_0451,3~4인,주택,방,103,큼,모던,거의 안 함,주 1회,일반 TV 시청,무,200~300만원,일시불,350,8,50.0,무선청소기,전자레인지,"냉장고,세탁기,식기세척기"
user_0452,3~4인,원룸,,25,작음,클래식,가끔,주 1회,영화/OTT 중심,무,100만원대,아직 잘 모름,350,8,55.0,스틱,전기오븐,"냉장고,세탁기,청소기,조리기기,식기세척기"
user_0453,2인,아파트,전체,43,중간,인더스트리얼,자주,주 1회,영화/OTT 중심,유,500만원 이상,일시불,250,6,55.0,로봇+스틱,빌트인 오븐,"냉장고,세탁기,조리기기,공기청정기"
user_0454,5인 이상,원룸,,22,작음,클래식,거의 안 함,주 1회,게임 중심,무,500만원 이상,렌탈,400,8,75.0,스틱,전자레인지,"냉장고,세탁기,건조기,청소기,식기세척기"
user_0455,2인,아파트,서재,42,중간,모던,거의 안 함,주 1회,일반 TV 시청,무,200~300만원,일시불,250,6,50.0,로봇,전자레인지,"냉장고,세탁기,TV,청소기,공기청정기"
user_0456,1인,아파트,방,43,중간,미니멀,가끔,매일,일반 TV 시청,무,200~300만원,일시불,180,12,55.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,TV"
user_0457,2인,원룸,,17,작음,모던,거의 안 함,주 1회,게임 중심,무,100만원대,일시불,300,8,65.0,스틱,전자레인지,"냉장고,세탁기,TV"
user_0458,5인 이상,아파트,주방,30,중간,내추럴,거의 안 함,주 2~3회,,무,100만원대,혼합,500,8,,무선청소기,전자레인지,"냉장고,세탁기,청소기,공기청정기"
user_0459,3~4인,오피스텔,서재,40,중간,내추럴,가끔,주 1회,영화/OTT 중심,무,100만원대,아직 잘 모름,350,6,55.0,스틱,전자레인지+인덕션,"세탁기,TV,청소기,조리기기,공기청정기"
user_0460,3~4인,원룸,,16,작음,내추럴,거의 안 함,주 2~3회,일반 TV 시청,유,100만원대,아직 잘 모름,300,9,50.0,스틱(펫모드),전자레인지,"세탁기,TV"
user_0461,1인,주택,전체,154,큼,클래식,자주,주 2~3회,영화/OTT 중심,무,300~500만원,일시불,150,10,55.0,로봇,컨벡션 오븐,"냉장고,세탁기,TV,청소기"
user_0462,1인,오피스텔,전체,33,중간,내추럴,자주,주 1회,영화/OTT 중심,무,200~300만원,일시불,180,7,55.0,스틱,빌트인 오븐,"세탁기,TV,청소기,공기청정기"
user_0463,2인,원룸,,24,작음,클래식,거의 안 함,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,250,10,50.0,로봇,전자레인지,"세탁기,TV"
user_0464,2인,아파트,주방,58,중간,미니멀,거의 안 함,주 2~3회,,무,100만원대,일시불,300,8,,스틱,전자레인지,"냉장고,세탁기,청소기"
user_0465,2인,원룸,,19,작음,미니멀,가끔,주 2~3회,일반 TV 시청,무,300~500만원,렌탈,250,8,55.0,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기"
user_0466,3~4인,아파트,드레스룸,63,중간,내추럴,가끔,주 2~3회,,무,100만원대,아직 잘 모름,350,9,,로봇,전자레인지+인덕션,"냉장고,세탁기,공기청정기,식기세척기"
user_0467,5인 이상,아파트,주방,64,중간,인더스트리얼,가끔,매일,,무,100만원대,혼합,450,12,,무선청소기,전기오븐,"냉장고,세탁기,청소기,공기청정기,식기세척기"
user_0468,2인,주택,전체,51,중간,내추럴,가끔,주 1회,영화/OTT 중심,무,500만원 이상,일시불,200,6,65.0,스틱,전기오븐,"냉장고,세탁기,TV,청소기,조리기기"
user_0469,1인,원룸,,21,작음,모던,거의 안 함,주 1회,영화/OTT 중심,무,100만원대,일시불,180,6,50.0,무선청소기,전자레인지,"냉장고,세탁기,TV,청소기"
user_0470,2인,주택,거실,126,큼,모던,거의 안 함,주 2~3회,일반 TV 시청,유,100만원대,아직 잘 모름,200,8,55.0,스틱(펫모드),전자레인지,"냉장고,세탁기,TV,청소기,식기세척기"
user_0471,1인,아파트,방,72,큼,인더스트리얼,가끔,주 1회,영화/OTT 중심,무,100만원대,혼합,150,6,50.0,로봇,전자레인지+인덕션,세탁기
user_0472,3~4인,아파트,전체,106,큼,인더스트리얼,가끔,주 2~3회,영화/OTT 중심,무,200~300만원,아직 잘 모름,350,9,55.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기,공기청정기,식기세척기"
user_0473,3~4인,원룸,,26,작음,모던,자주,주 1회,일반 TV 시청,무,500만원 이상,렌탈,400,6,50.0,로봇,전자레인지+인덕션,"냉장고,세탁기,청소기"
user_0474,1인,원룸,,24,작음,인더스트리얼,거의 안 함,주 2~3회,게임 중심,무,200~300만원,일시불,180,9,65.0,로봇,전자레인지,"냉장고,청소기"
user_0475,3~4인,아파트,주방,31,중간,모던,가끔,주 2~3회,,무,100만원대,일시불,400,9,,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기,식기세척기"
user_0476,1인,아파트,서재,59,중간,미니멀,가끔,주 2~3회,영화/OTT 중심,유,100만원대,일시불,200,8,55.0,스틱(펫모드),전기오븐,"세탁기,TV,공기청정기"
user_0477,3~4인,아파트,서재,62,중간,모던,가끔,주 1회,일반 TV 시청,유,200~300만원,일시불,350,7,50.0,로봇+스틱,전자레인지+인덕션,"세탁기,청소기,공기청정기"
user_0478,2인,아파트,드레스룸,75,큼,모던,거의 안 함,주 1회,,무,500만원 이상,일시불,250,8,,스틱,전자레인지,"냉장고,세탁기"
user_0479,3~4인,오피스텔,거실,29,작음,모던,가끔,주 1회,게임 중심,무,200~300만원,렌탈,400,7,65.0,무선청소기,전기오븐,"냉장고,세탁기,TV,청소기,조리기기,식기세척기"
user_0480,1인,오피스텔,주방,34,중간,클래식,거의 안 함,주 2~3회,,유,200~300만원,일시불,200,10,,스틱(펫모드),전자레인지,"세탁기,청소기,공기청정기"
user_0481,2인,아파트,기타,52,중간,클래식,가끔,주 1회,일반 TV 시청,유,100만원대,일시불,250,8,43.0,로봇+스틱,전자레인지+인덕션,"세탁기,TV,청소기,공기청정기"
user_0482,1인,아파트,거실,87,큼,미니멀,거의 안 함,주 2~3회,게임 중심,무,100만원대,일시불,180,8,65.0,로봇,전자레인지,"TV,공기청정기,식기세척기"
user_0483,1인,원룸,,22,작음,모던,거의 안 함,주 2~3회,영화/OTT 중심,무,100만원대,일시불,150,9,50.0,스틱,전자레인지,"냉장고,세탁기,TV"
user_0484,1인,원룸,,23,작음,모던,자주,주 2~3회,영화/OTT 중심,무,100만원대,아직 잘 모름,180,8,55.0,스틱,전자레인지+인덕션,"세탁기,TV"
user_0485,1인,주택,거실,119,큼,모던,가끔,주 1회,영화/OTT 중심,무,300~500만원,렌탈,150,6,55.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기"
user_0486,1인,아파트,서재,57,중간,모던,거의 안 함,주 1회,일반 TV 시청,무,500만원 이상,일시불,180,6,50.0,스틱,전자레인지,"냉장고,세탁기,공기청정기"
user_0487,2인,아파트,주방,71,큼,내추럴,거의 안 함,주 1회,,유,300~500만원,일시불,250,7,,로봇+스틱,전자레인지,"세탁기,공기청정기"
user_0488,1인,주택,주방,139,큼,클래식,가끔,주 1회,,무,100만원대,아직 잘 모름,180,7,,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기"
